sample	corpusName	file	start	end	boundary	orthToken	lemma	wlsp	pSampleID	pStart	permalink
30-宇治	CHJ鎌倉_コア	50_宇治拾遺物語_S006_宇治拾遺物語　巻第五_S003_三　以長、物忌の事…　72	569140	569160	I	いふ	言う	2.3100	30-宇治1220_05003	3700	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%AE%87%E6%B2%BB1220_05003,3700
30-宇治	CHJ鎌倉_コア	50_宇治拾遺物語_S006_宇治拾遺物語　巻第五_S003_三　以長、物忌の事…　72	569320	569340	I	申す	申す	2.3100	30-宇治1220_05003	3880	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%AE%87%E6%B2%BB1220_05003,3880
30-宇治	CHJ鎌倉_コア	50_宇治拾遺物語_S006_宇治拾遺物語　巻第五_S003_三　以長、物忌の事…　72	569450	569470	I	申し	申す	2.3100	30-宇治1220_05003	4010	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%AE%87%E6%B2%BB1220_05003,4010
30-宇治	CHJ鎌倉_コア	50_宇治拾遺物語_S006_宇治拾遺物語　巻第五_S003_三　以長、物忌の事…　72	569830	569850	I	仰せ	仰せる	23100	30-宇治1220_05003	4390	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%AE%87%E6%B2%BB1220_05003,4390
30-宇治	CHJ鎌倉_コア	50_宇治拾遺物語_S006_宇治拾遺物語　巻第五_S003_三　以長、物忌の事…　72	569970	569990	I	いふ	言う	2.3100	30-宇治1220_05003	4530	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%AE%87%E6%B2%BB1220_05003,4530
30-宇治	CHJ鎌倉_コア	50_宇治拾遺物語_S006_宇治拾遺物語　巻第五_S003_三　以長、物忌の事…　72	570330	570350	I	申す	申す	2.3100	30-宇治1220_05003	4890	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%AE%87%E6%B2%BB1220_05003,4890
30-宇治	CHJ鎌倉_コア	50_宇治拾遺物語_S006_宇治拾遺物語　巻第五_S003_三　以長、物忌の事…　72	570730	570750	I	申し	申す	2.3100	30-宇治1220_05003	5290	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%AE%87%E6%B2%BB1220_05003,5290
30-宇治	CHJ鎌倉_コア	50_宇治拾遺物語_S006_宇治拾遺物語　巻第五_S003_三　以長、物忌の事…　72	571380	571400	I	申し	申す	2.3100	30-宇治1220_05003	5940	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%AE%87%E6%B2%BB1220_05003,5940
30-宇治	CHJ鎌倉_コア	50_宇治拾遺物語_S006_宇治拾遺物語　巻第五_S003_三　以長、物忌の事…　72	571570	571590	I	仰せ	仰せる	23100	30-宇治1220_05003	6130	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%AE%87%E6%B2%BB1220_05003,6130
30-宇治	CHJ鎌倉_コア	50_宇治拾遺物語_S006_宇治拾遺物語　巻第五_S004_四　範久阿闍梨、西…　73	572730	572750	I	曰く	言う	2.3100	30-宇治1220_05004	1040	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%AE%87%E6%B2%BB1220_05004,1040
30-宇治	CHJ鎌倉_コア	50_宇治拾遺物語_S006_宇治拾遺物語　巻第五_S004_四　範久阿闍梨、西…　73	573270	573290	I	いひ	言う	2.3100	30-宇治1220_05004	1580	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%AE%87%E6%B2%BB1220_05004,1580
30-宇治	CHJ鎌倉_コア	50_宇治拾遺物語_S006_宇治拾遺物語　巻第五_S005_五　陪従家綱、行綱…　74	573600	573620	I	いひ	言う	2.3100	30-宇治1220_05005	180	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%AE%87%E6%B2%BB1220_05005,180
30-宇治	CHJ鎌倉_コア	50_宇治拾遺物語_S006_宇治拾遺物語　巻第五_S005_五　陪従家綱、行綱…　74	574430	574450	I	仰せ	仰せる	23100	30-宇治1220_05005	1010	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%AE%87%E6%B2%BB1220_05005,1010
30-宇治	CHJ鎌倉_コア	50_宇治拾遺物語_S006_宇治拾遺物語　巻第五_S005_五　陪従家綱、行綱…　74	575140	575160	I	いひ	言う	2.3100	30-宇治1220_05005	1720	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%AE%87%E6%B2%BB1220_05005,1720
30-宇治	CHJ鎌倉_コア	50_宇治拾遺物語_S006_宇治拾遺物語　巻第五_S005_五　陪従家綱、行綱…　74	575400	575420	I	いふ	言う	2.3100	30-宇治1220_05005	1980	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%AE%87%E6%B2%BB1220_05005,1980
30-宇治	CHJ鎌倉_コア	50_宇治拾遺物語_S006_宇治拾遺物語　巻第五_S005_五　陪従家綱、行綱…　74	575470	575490	I	いふ	言う	2.3100	30-宇治1220_05005	2050	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%AE%87%E6%B2%BB1220_05005,2050
30-宇治	CHJ鎌倉_コア	50_宇治拾遺物語_S006_宇治拾遺物語　巻第五_S005_五　陪従家綱、行綱…　74	576210	576230	I	いひ	言う	2.3100	30-宇治1220_05005	2790	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%AE%87%E6%B2%BB1220_05005,2790
30-宇治	CHJ鎌倉_コア	50_宇治拾遺物語_S006_宇治拾遺物語　巻第五_S005_五　陪従家綱、行綱…　74	576540	576560	I	いふ	言う	2.3100	30-宇治1220_05005	3120	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%AE%87%E6%B2%BB1220_05005,3120
30-宇治	CHJ鎌倉_コア	50_宇治拾遺物語_S006_宇治拾遺物語　巻第五_S005_五　陪従家綱、行綱…　74	576610	576630	I	曰く	言う	2.3100	30-宇治1220_05005	3190	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%AE%87%E6%B2%BB1220_05005,3190
30-宇治	CHJ鎌倉_コア	50_宇治拾遺物語_S006_宇治拾遺物語　巻第五_S005_五　陪従家綱、行綱…　74	577190	577210	I	いひ	言う	2.3100	30-宇治1220_05005	3770	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%AE%87%E6%B2%BB1220_05005,3770
30-宇治	CHJ鎌倉_コア	50_宇治拾遺物語_S006_宇治拾遺物語　巻第五_S005_五　陪従家綱、行綱…　74	577340	577360	I	いは	言う	2.3100	30-宇治1220_05005	3920	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%AE%87%E6%B2%BB1220_05005,3920
30-宇治	CHJ鎌倉_コア	50_宇治拾遺物語_S006_宇治拾遺物語　巻第五_S005_五　陪従家綱、行綱…　74	577550	577570	I	申し	申す	2.3100	30-宇治1220_05005	4130	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%AE%87%E6%B2%BB1220_05005,4130
30-宇治	CHJ鎌倉_コア	50_宇治拾遺物語_S006_宇治拾遺物語　巻第五_S005_五　陪従家綱、行綱…　74	577640	577660	I	いひ	言う	2.3100	30-宇治1220_05005	4220	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%AE%87%E6%B2%BB1220_05005,4220
30-宇治	CHJ鎌倉_コア	50_宇治拾遺物語_S006_宇治拾遺物語　巻第五_S005_五　陪従家綱、行綱…　74	579720	579740	I	いひ	言う	2.3100	30-宇治1220_05005	6300	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%AE%87%E6%B2%BB1220_05005,6300
30-宇治	CHJ鎌倉_コア	50_宇治拾遺物語_S006_宇治拾遺物語　巻第五_S005_五　陪従家綱、行綱…　74	581060	581080	I	いふ	言う	2.3100	30-宇治1220_05005	7640	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%AE%87%E6%B2%BB1220_05005,7640
30-宇治	CHJ鎌倉_コア	50_宇治拾遺物語_S006_宇治拾遺物語　巻第五_S005_五　陪従家綱、行綱…　74	581420	581440	I	いひ	言う	2.3100	30-宇治1220_05005	8000	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%AE%87%E6%B2%BB1220_05005,8000
30-宇治	CHJ鎌倉_コア	50_宇治拾遺物語_S006_宇治拾遺物語　巻第五_S005_五　陪従家綱、行綱…　74	581860	581880	I	いふ	言う	2.3100	30-宇治1220_05005	8440	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%AE%87%E6%B2%BB1220_05005,8440
30-宇治	CHJ鎌倉_コア	50_宇治拾遺物語_S006_宇治拾遺物語　巻第五_S005_五　陪従家綱、行綱…　74	582510	582530	I	いひ	言う	2.3100	30-宇治1220_05005	9090	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%AE%87%E6%B2%BB1220_05005,9090
30-宇治	CHJ鎌倉_コア	50_宇治拾遺物語_S006_宇治拾遺物語　巻第五_S005_五　陪従家綱、行綱…　74	582650	582670	I	いひ	言う	2.3100	30-宇治1220_05005	9230	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%AE%87%E6%B2%BB1220_05005,9230
30-宇治	CHJ鎌倉_コア	50_宇治拾遺物語_S006_宇治拾遺物語　巻第五_S005_五　陪従家綱、行綱…　74	583150	583170	I	いふ	言う	2.3100	30-宇治1220_05005	9730	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%AE%87%E6%B2%BB1220_05005,9730
30-宇治	CHJ鎌倉_コア	50_宇治拾遺物語_S006_宇治拾遺物語　巻第五_S005_五　陪従家綱、行綱…　74	583580	583600	I	いは	言う	2.3100	30-宇治1220_05005	10160	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%AE%87%E6%B2%BB1220_05005,10160
30-宇治	CHJ鎌倉_コア	50_宇治拾遺物語_S006_宇治拾遺物語　巻第五_S005_五　陪従家綱、行綱…　74	583740	583760	I	いは	言う	2.3100	30-宇治1220_05005	10320	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%AE%87%E6%B2%BB1220_05005,10320
30-宇治	CHJ鎌倉_コア	50_宇治拾遺物語_S006_宇治拾遺物語　巻第五_S005_五　陪従家綱、行綱…　74	584070	584090	I	いは	言う	2.3100	30-宇治1220_05005	10650	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%AE%87%E6%B2%BB1220_05005,10650
30-宇治	CHJ鎌倉_コア	50_宇治拾遺物語_S006_宇治拾遺物語　巻第五_S005_五　陪従家綱、行綱…　74	584180	584200	I	いは	言う	2.3100	30-宇治1220_05005	10760	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%AE%87%E6%B2%BB1220_05005,10760
30-宇治	CHJ鎌倉_コア	50_宇治拾遺物語_S006_宇治拾遺物語　巻第五_S005_五　陪従家綱、行綱…　74	584250	584270	I	いふ	言う	2.3100	30-宇治1220_05005	10830	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%AE%87%E6%B2%BB1220_05005,10830
30-宇治	CHJ鎌倉_コア	50_宇治拾遺物語_S006_宇治拾遺物語　巻第五_S005_五　陪従家綱、行綱…　74	584950	584970	I	いひ	言う	2.3100	30-宇治1220_05005	11530	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%AE%87%E6%B2%BB1220_05005,11530
30-宇治	CHJ鎌倉_コア	50_宇治拾遺物語_S006_宇治拾遺物語　巻第五_S006_六　同清仲の事…　75	586750	586770	I	いは	言う	2.3100	30-宇治1220_05006	1760	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%AE%87%E6%B2%BB1220_05006,1760
30-宇治	CHJ鎌倉_コア	50_宇治拾遺物語_S006_宇治拾遺物語　巻第五_S006_六　同清仲の事…　75	587140	587160	I	申し	申す	2.3100	30-宇治1220_05006	2150	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%AE%87%E6%B2%BB1220_05006,2150
30-宇治	CHJ鎌倉_コア	50_宇治拾遺物語_S006_宇治拾遺物語　巻第五_S006_六　同清仲の事…　75	587760	587780	I	申す	申す	2.3100	30-宇治1220_05006	2770	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%AE%87%E6%B2%BB1220_05006,2770
30-宇治	CHJ鎌倉_コア	50_宇治拾遺物語_S006_宇治拾遺物語　巻第五_S006_六　同清仲の事…　75	588150	588170	I	申せ	申す	2.3100	30-宇治1220_05006	3160	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%AE%87%E6%B2%BB1220_05006,3160
30-宇治	CHJ鎌倉_コア	50_宇治拾遺物語_S006_宇治拾遺物語　巻第五_S006_六　同清仲の事…　75	588190	588210	I	仰せ	仰せる	23100	30-宇治1220_05006	3200	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%AE%87%E6%B2%BB1220_05006,3200
30-宇治	CHJ鎌倉_コア	50_宇治拾遺物語_S006_宇治拾遺物語　巻第五_S006_六　同清仲の事…　75	588290	588310	I	申す	申す	2.3100	30-宇治1220_05006	3300	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%AE%87%E6%B2%BB1220_05006,3300
30-宇治	CHJ鎌倉_コア	50_宇治拾遺物語_S006_宇治拾遺物語　巻第五_S006_六　同清仲の事…　75	588540	588560	I	申し	申す	2.3100	30-宇治1220_05006	3550	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%AE%87%E6%B2%BB1220_05006,3550
30-宇治	CHJ鎌倉_コア	50_宇治拾遺物語_S006_宇治拾遺物語　巻第五_S006_六　同清仲の事…　75	588710	588730	I	仰せ	仰せる	23100	30-宇治1220_05006	3720	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%AE%87%E6%B2%BB1220_05006,3720
30-宇治	CHJ鎌倉_コア	50_宇治拾遺物語_S006_宇治拾遺物語　巻第五_S006_六　同清仲の事…　75	590210	590230	I	仰せ	仰せる	23100	30-宇治1220_05006	5220	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%AE%87%E6%B2%BB1220_05006,5220
30-宇治	CHJ鎌倉_コア	50_宇治拾遺物語_S006_宇治拾遺物語　巻第五_S006_六　同清仲の事…　75	590410	590430	I	申し	申す	2.3100	30-宇治1220_05006	5420	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%AE%87%E6%B2%BB1220_05006,5420
30-宇治	CHJ鎌倉_コア	50_宇治拾遺物語_S006_宇治拾遺物語　巻第五_S006_六　同清仲の事…　75	591220	591240	I	申し	申す	2.3100	30-宇治1220_05006	6230	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%AE%87%E6%B2%BB1220_05006,6230
30-宇治	CHJ鎌倉_コア	50_宇治拾遺物語_S006_宇治拾遺物語　巻第五_S006_六　同清仲の事…　75	591810	591830	I	申し	申す	2.3100	30-宇治1220_05006	6820	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%AE%87%E6%B2%BB1220_05006,6820
30-宇治	CHJ鎌倉_コア	50_宇治拾遺物語_S006_宇治拾遺物語　巻第五_S006_六　同清仲の事…　75	591920	591940	I	申し	申す	2.3100	30-宇治1220_05006	6930	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%AE%87%E6%B2%BB1220_05006,6930
30-宇治	CHJ鎌倉_コア	50_宇治拾遺物語_S006_宇治拾遺物語　巻第五_S007_七　仮名暦あつらへ…　76	592610	592630	I	いひ	言う	2.3100	30-宇治1220_05007	550	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%AE%87%E6%B2%BB1220_05007,550
30-宇治	CHJ鎌倉_コア	50_宇治拾遺物語_S006_宇治拾遺物語　巻第五_S007_七　仮名暦あつらへ…　76	592760	592780	I	いひ	言う	2.3100	30-宇治1220_05007	700	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%AE%87%E6%B2%BB1220_05007,700
30-宇治	CHJ鎌倉_コア	50_宇治拾遺物語_S006_宇治拾遺物語　巻第五_S008_八　実子にあらざる…　77	597270	597290	I	いふ	言う	2.3100	30-宇治1220_05008	1480	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%AE%87%E6%B2%BB1220_05008,1480
30-宇治	CHJ鎌倉_コア	50_宇治拾遺物語_S006_宇治拾遺物語　巻第五_S008_八　実子にあらざる…　77	597370	597390	I	いひ	言う	2.3100	30-宇治1220_05008	1580	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%AE%87%E6%B2%BB1220_05008,1580
30-宇治	CHJ鎌倉_コア	50_宇治拾遺物語_S006_宇治拾遺物語　巻第五_S008_八　実子にあらざる…　77	598020	598040	I	いへ	言う	2.3100	30-宇治1220_05008	2230	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%AE%87%E6%B2%BB1220_05008,2230
30-宇治	CHJ鎌倉_コア	50_宇治拾遺物語_S006_宇治拾遺物語　巻第五_S008_八　実子にあらざる…　77	598370	598390	I	いひ	言う	2.3100	30-宇治1220_05008	2580	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%AE%87%E6%B2%BB1220_05008,2580
30-宇治	CHJ鎌倉_コア	50_宇治拾遺物語_S006_宇治拾遺物語　巻第五_S008_八　実子にあらざる…　77	598930	598950	I	いひ	言う	2.3100	30-宇治1220_05008	3140	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%AE%87%E6%B2%BB1220_05008,3140
30-宇治	CHJ鎌倉_コア	50_宇治拾遺物語_S006_宇治拾遺物語　巻第五_S008_八　実子にあらざる…　77	599300	599320	I	いひ	言う	2.3100	30-宇治1220_05008	3510	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%AE%87%E6%B2%BB1220_05008,3510
30-宇治	CHJ鎌倉_コア	50_宇治拾遺物語_S006_宇治拾遺物語　巻第五_S008_八　実子にあらざる…　77	601460	601480	I	いふ	言う	2.3100	30-宇治1220_05008	5670	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%AE%87%E6%B2%BB1220_05008,5670
30-宇治	CHJ鎌倉_コア	50_宇治拾遺物語_S006_宇治拾遺物語　巻第五_S008_八　実子にあらざる…　77	601820	601840	I	いふ	言う	2.3100	30-宇治1220_05008	6030	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%AE%87%E6%B2%BB1220_05008,6030
30-宇治	CHJ鎌倉_コア	50_宇治拾遺物語_S006_宇治拾遺物語　巻第五_S008_八　実子にあらざる…　77	602040	602060	I	いふ	言う	2.3100	30-宇治1220_05008	6250	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%AE%87%E6%B2%BB1220_05008,6250
30-宇治	CHJ鎌倉_コア	50_宇治拾遺物語_S006_宇治拾遺物語　巻第五_S008_八　実子にあらざる…　77	602990	603010	I	申せ	申す	2.3100	30-宇治1220_05008	7200	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%AE%87%E6%B2%BB1220_05008,7200
30-宇治	CHJ鎌倉_コア	50_宇治拾遺物語_S006_宇治拾遺物語　巻第五_S008_八　実子にあらざる…　77	603720	603740	I	いふ	言う	2.3100	30-宇治1220_05008	7930	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%AE%87%E6%B2%BB1220_05008,7930
30-宇治	CHJ鎌倉_コア	50_宇治拾遺物語_S006_宇治拾遺物語　巻第五_S008_八　実子にあらざる…　77	603980	604000	I	いは	言う	2.3100	30-宇治1220_05008	8190	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%AE%87%E6%B2%BB1220_05008,8190
30-宇治	CHJ鎌倉_コア	50_宇治拾遺物語_S006_宇治拾遺物語　巻第五_S008_八　実子にあらざる…　77	604200	604220	I	いへ	言う	2.3100	30-宇治1220_05008	8410	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%AE%87%E6%B2%BB1220_05008,8410
30-宇治	CHJ鎌倉_コア	50_宇治拾遺物語_S006_宇治拾遺物語　巻第五_S008_八　実子にあらざる…　77	605140	605160	I	いへ	言う	2.3100	30-宇治1220_05008	9350	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%AE%87%E6%B2%BB1220_05008,9350
30-宇治	CHJ鎌倉_コア	50_宇治拾遺物語_S006_宇治拾遺物語　巻第五_S008_八　実子にあらざる…　77	605480	605500	I	いふ	言う	2.3100	30-宇治1220_05008	9690	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%AE%87%E6%B2%BB1220_05008,9690
30-宇治	CHJ鎌倉_コア	50_宇治拾遺物語_S006_宇治拾遺物語　巻第五_S008_八　実子にあらざる…　77	605540	605560	I	申し	申す	2.3100	30-宇治1220_05008	9750	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%AE%87%E6%B2%BB1220_05008,9750
30-宇治	CHJ鎌倉_コア	50_宇治拾遺物語_S006_宇治拾遺物語　巻第五_S008_八　実子にあらざる…　77	605770	605790	I	いふ	言う	2.3100	30-宇治1220_05008	9980	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%AE%87%E6%B2%BB1220_05008,9980
30-宇治	CHJ鎌倉_コア	50_宇治拾遺物語_S006_宇治拾遺物語　巻第五_S008_八　実子にあらざる…　77	605950	605970	I	いは	言う	2.3100	30-宇治1220_05008	10160	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%AE%87%E6%B2%BB1220_05008,10160
30-宇治	CHJ鎌倉_コア	50_宇治拾遺物語_S006_宇治拾遺物語　巻第五_S008_八　実子にあらざる…　77	606270	606290	I	いは	言う	2.3100	30-宇治1220_05008	10480	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=30-%E5%AE%87%E6%B2%BB1220_05008,10480
